,condition_concept_id,chi2,p_value
3776,4326356,5.072527577354639,0.02430791493302897
2500,4114624,5.067724400882783,0.02437536238091297
3286,201900,5.062733369513923,0.024445653510250142
1693,4338669,5.062733369513923,0.024445653510250142
4181,4210746,5.062733369513923,0.024445653510250142
771,43530807,5.027974102957734,0.024941056351080716
2207,4236312,5.027501197147565,0.02494786779294557
2587,195589,5.021152670333303,0.025039495247892507
1132,4155040,5.0109070089611585,0.02518810718282763
2342,4299418,5.002219919040456,0.025314829643009216
662,321319,4.993198419839759,0.02544713124211848
2397,318776,4.99216404895403,0.025462346260691767
2878,433455,4.99216404895403,0.025462346260691767
1573,37016348,4.98763633797456,0.02552905763908809
2471,433195,4.972673516605447,0.025750814349452603
1327,36715916,4.95782304359363,0.02597288513260774
3652,80141,4.952187743774136,0.02605767412928774
303,135340,4.951841688318706,0.026062890260057252
498,137809,4.9358200367391,0.026305578140479773
1848,4224940,4.934594168600186,0.026324243421666022
5582,24602,4.913327047531582,0.026650260352101357
4243,441560,4.913327047531582,0.026650260352101357
691,4081648,4.904695130851719,0.02678377920773752
1671,4058066,4.903135798186646,0.026807973095345182
2440,200848,4.9001150124363395,0.026854906878339403
1338,4083820,4.8826957688056485,0.027127220553455376
1309,435788,4.8628747055519455,0.027440577436969024
2148,195306,4.859769568047489,0.027490007490405678
296,379019,4.859245446982988,0.02749835999851191
684,4248429,4.820868200025887,0.028117179421459998
3,433316,4.81690013963279,0.028181984315309164
3076,379801,4.803017114578496,0.028409942718111328
1212,4332246,4.789272277787101,0.02863752332393569
1278,442775,4.781956389673528,0.02875942949722609
1415,196158,4.774598118317952,0.02888258699312224
4188,196149,4.763586281073445,0.029067922072491797
1578,40484908,4.735899522796657,0.029539397373516244
550,317002,4.721726845975952,0.02978381839243237
5629,4176892,4.718907337867238,0.029832694211674074
2764,376132,4.718907337867238,0.029832694211674074
5294,44782446,4.718907337867238,0.029832694211674074
1174,4015216,4.718625337758883,0.029837587243204077
1501,199065,4.716946511644484,0.02986673415117251
1791,4112020,4.713847419105107,0.02992061694517348
126,141375,4.711788325042746,0.02995647366482299
3749,4134577,4.710781052069968,0.029974030454582756
1471,4280571,4.709710444219165,0.029992702927841296
1321,37208308,4.707438162705498,0.030032373969549397
3189,78834,4.705364967930823,0.030068616924322163
5409,78586,4.695090002699096,0.030248914672786717
4597,44783163,4.695090002699096,0.030248914672786717
2741,4336157,4.679784333181936,0.03051957978254147
3494,134870,4.673087870259767,0.03063879265500421
1305,4009187,4.667600157565701,0.030736848817438166
2246,4150981,4.667600157565701,0.030736848817438166
1316,4102501,4.647959773576947,0.03109047891690453
2125,4109067,4.639586884595754,0.031242522404872377
3192,439246,4.639586884595754,0.031242522404872377
1456,78786,4.630636752095812,0.03140590592518832
5302,37208043,4.629437219402254,0.031427870873126415
1924,439081,4.629437219402254,0.031427870873126415
963,200452,4.627031583398949,0.031471969393514244
443,195083,4.619282937184453,0.03161445176951058
4136,377561,4.589412721962968,0.032170035204648006
5679,40318195,4.582038890761077,0.03230874971639142
3112,4147020,4.582038890761077,0.03230874971639142
5934,4147162,4.582038890761077,0.03230874971639142
4219,374338,4.581285915844548,0.03232294956409026
414,4152351,4.566796212347597,0.03259747376686619
455,314059,4.561194165116362,0.032704262517270155
221,379010,4.5417872107881765,0.03307704000274335
1776,4320944,4.538178284744622,0.03314684978970605
3540,36687193,4.538119761292942,0.03314798311369771
715,4286201,4.532343786993343,0.03326003592248168
2396,438699,4.5309713046220095,0.0332867199499913
2605,4324765,4.520273003929931,0.03349548614617413
295,374366,4.51652428165911,0.03356896178354712
1691,37207926,4.511199455068248,0.03367361894601414
1937,374914,4.511199455068248,0.03367361894601414
363,4246581,4.504608302685578,0.03380363755565122
1572,201254,4.501640603966679,0.033862350236765745
361,437833,4.498428276755244,0.03392602274160108
949,4049623,4.465612567306083,0.03458368717019367
1373,435790,4.465134152443601,0.03459337312274091
30,36713918,4.456494638329909,0.034768777048457024
895,136368,4.454985324920209,0.034799515214330515
2595,37109050,4.453785519965378,0.03482397030777229
1203,193518,4.451753201694551,0.034865435161304296
1936,316437,4.438550939095264,0.03513605764557906
2995,4159742,4.437732690367008,0.03515290239566132
2027,4053599,4.435191985092192,0.03520526008189145
3487,46270513,4.4303737221483654,0.03530477677495658
300,4091513,4.425263336766081,0.03541064860590305
1736,4025938,4.392500491219816,0.03609733542573111
3191,442600,4.37961655323597,0.036371178766401446
4840,4070976,4.37961655323597,0.036371178766401446
2128,439155,4.37961655323597,0.036371178766401446
4511,372906,4.37961655323597,0.036371178766401446
4783,432251,4.374583706448894,0.03647873993275431
4475,37116441,4.374583706448894,0.03647873993275431
1372,432582,4.368104235757444,0.036617708675646427
3676,434592,4.337272546622588,0.0372866088022831
1509,4261072,4.326228566404061,0.037529312939143245
1368,74728,4.310100651092605,0.03788671996333653
2782,4135088,4.309270286968473,0.037905217740843336
798,141941,4.308047806851274,0.03793246779642938
1399,433163,4.304051068142132,0.03802170165638804
6226,4114164,4.302578367343194,0.038054637601624614
2198,433976,4.302578367343194,0.038054637601624614
3984,378423,4.302578367343194,0.038054637601624614
135,201620,4.296114126296383,0.03819956000560172
1047,132344,4.292279857893776,0.03828579403392588
2827,4188598,4.28056824599395,0.03855045812807873
108,46271075,4.277934914478531,0.038610230992694616
1662,4222001,4.272856267561972,0.03872578360485817
936,4322024,4.2686150638106435,0.03882256001829196
2953,74582,4.267920899935675,0.03883842368668216
76,194406,4.2667556872557375,0.03886506747684973
1051,321887,4.265181837142239,0.038901085616006956
947,4347178,4.264167913534763,0.038924308168960954
342,443414,4.2539980861317215,0.039158040203257805
2498,4052509,4.253601402142448,0.03916718692233188
3716,4147787,4.2464235646271575,0.03933308084737486
4276,4144154,4.2464235646271575,0.03933308084737486
4190,438905,4.2464235646271575,0.03933308084737486
105,43531028,4.245458136092541,0.03935544996703951
78,442793,4.243183971740315,0.039408195444898035
2340,73574,4.2428153694822806,0.03941675154559819
1080,374367,4.242196006016567,0.03943113277557575
2691,441691,4.23938828435241,0.03949639537533255
3327,4290976,4.2347643776775445,0.039604120425619144
2737,4263360,4.229483653630533,0.03972752478444613
1911,375824,4.2161528514781015,0.04004084840845699
93,4031128,4.207111381920834,0.040254831860650875
1478,4187218,4.2046901850777125,0.0403123375674645
3265,73923,4.203668246879187,0.04033663543603962
262,195867,4.201711704997768,0.04038319758685291
858,372409,4.194597750074195,0.04055297292932091
2301,4130588,4.193284471807862,0.04058439631174316
4967,80951,4.183008855735964,0.040831149793293116
3906,45763589,4.182908065663009,0.040833577902192955
2707,760895,4.173472454771421,0.04106156179255218
1983,45769461,4.171687949070767,0.04110482925288949
1715,4305841,4.163145956923643,0.04131260421361381
4440,45757415,4.157374190572139,0.04145362067744382
1806,4138414,4.157374190572139,0.04145362067744382
3035,379157,4.151391959578428,0.0416003130117789
4673,4001126,4.151391959578428,0.0416003130117789
7379,4344166,4.151391959578428,0.0416003130117789
7102,43530640,4.151391959578428,0.0416003130117789
6215,40490390,4.151391959578428,0.0416003130117789
6823,444463,4.151391959578428,0.0416003130117789
7938,437369,4.151391959578428,0.0416003130117789
4547,4167100,4.151391959578428,0.0416003130117789
7994,193597,4.151391959578428,0.0416003130117789
7028,444267,4.151391959578428,0.0416003130117789
7469,78257,4.151391959578428,0.0416003130117789
6037,196217,4.151391959578428,0.0416003130117789
7672,134569,4.151391959578428,0.0416003130117789
6958,4047852,4.151391959578428,0.0416003130117789
3983,374952,4.143148340942636,0.0418033518098718
2536,35624825,4.143148340942636,0.0418033518098718
1111,435081,4.135532644483137,0.04199185043354473
4380,199064,4.106301443711587,0.042723697680987195
1234,4157456,4.106301443711587,0.042723697680987195
298,135858,4.1041367713845816,0.04277842410774847
845,438130,4.103925203145672,0.042783776848575115
651,321596,4.085211305236901,0.043260041892006336
409,136497,4.064305823885127,0.04379868365364356
2016,434911,4.061208202303221,0.043879093938308265
885,4035422,4.059023170035742,0.04393590799934005
2094,196151,4.052677422892064,0.04410134607663741
3115,374377,4.0452732635816275,0.04429520680754813
3001,45767037,4.0452732635816275,0.04429520680754813
3945,312902,4.0452732635816275,0.04429520680754813
5998,135767,4.034472137908075,0.04457961946493616
6944,4243456,4.034472137908075,0.04457961946493616
4315,435655,4.034472137908075,0.04457961946493616
5113,4208980,4.034472137908075,0.04457961946493616
4672,201909,4.034472137908075,0.04457961946493616
6274,4084964,4.034472137908075,0.04457961946493616
5190,194589,4.034472137908075,0.04457961946493616
6448,4242669,4.034472137908075,0.04457961946493616
4536,193512,4.034472137908075,0.04457961946493616
5610,4247836,4.034472137908075,0.04457961946493616
4634,40481327,4.034472137908075,0.04457961946493616
795,435225,4.031660240248527,0.044653976620130695
2034,46270383,4.023751756844215,0.04486380760707047
3486,4296611,4.023751756844215,0.04486380760707047
3226,436695,4.023751756844215,0.04486380760707047
877,4310235,4.000647220038477,0.045482795411956656
1069,316998,3.9946597237972474,0.045644668107556366
762,24609,3.987661417961558,0.04583463777023079
1078,4154088,3.9747394468909736,0.046187598506929245
666,4001450,3.9680526173374027,0.046371371365922634
3881,4147411,3.957955118639073,0.046650341075237016
517,318169,3.950017170477209,0.04687088954791875
429,133228,3.9474877834206685,0.04694139695530171
5670,4034214,3.9376620726438514,0.0472163544354546
2428,4164092,3.9376620726438514,0.0472163544354546
35,4070750,3.929378141275775,0.04744948722525937
1900,78200,3.921343502345799,0.04767676442206964
4232,79113,3.913222997505347,0.04790763780511441
215,198492,3.910198830671747,0.047993918825846596
4180,373772,3.910198830671747,0.047993918825846596
1993,46269706,3.910198830671747,0.047993918825846596
4579,46269882,3.910198830671747,0.047993918825846596
4933,75121,3.910198830671747,0.047993918825846596
4734,201136,3.910198830671747,0.047993918825846596
5666,442355,3.910198830671747,0.047993918825846596
3641,4197154,3.910198830671747,0.047993918825846596
3294,141933,3.907508029625272,0.04807082660650375
3599,4200649,3.907508029625272,0.04807082660650375
759,201905,3.9057205107617157,0.04812198889329122
3997,37109512,3.8798207378717535,0.048869775027987415
1310,37018875,3.8798207378717535,0.048869775027987415
1146,4260535,3.878332664781577,0.0489131100837232
160,381537,3.86875394148274,0.049193030746308535
87,4115991,3.8657850153850593,0.04928013520909003
2416,192759,3.8652945962005427,0.04929453914366296
985,437385,3.8652945962005427,0.04929453914366296
2563,436923,3.8529662717208533,0.049658094920364625
6036,4086197,3.8517196648929133,0.04969501405051319
411,375527,3.8500217208346843,0.049745346498300105
676,81151,3.8447829807117238,0.04990097908165943
1889,4306923,3.840525921545944,0.050027826728514566
4853,193874,3.821291730880496,0.05060521064510006
1516,4152931,3.821291730880496,0.05060521064510006
3586,4164151,3.821291730880496,0.05060521064510006
1968,197921,3.816923364644916,0.05073732184760942
313,4264617,3.8072127899210857,0.051032303734695084
1439,45763761,3.795226453975075,0.05139892006334417
974,374313,3.784815444325548,0.05171961371939517
413,137989,3.78254374757924,0.05178987041197627
3235,40492482,3.77236207095417,0.0521060014771467
4204,4214530,3.7695917801860435,0.05219236916802111
1856,195769,3.7681603561271926,0.05223705516237246
3072,4152370,3.7681603561271926,0.05223705516237246
792,4194160,3.765656069907676,0.05231533101998426
4081,40483220,3.748593597828317,0.052851963819207134
3006,439013,3.744575726953065,0.052979175757830774
615,132466,3.740521914587662,0.05310785424641478
2252,40480893,3.7344019427164064,0.05330274527767177
1559,4241908,3.7327492942386917,0.053355503779567375
3366,4308716,3.729923947001441,0.053445827182686395
2541,434819,3.729923947001441,0.053445827182686395
1826,318773,3.729923947001441,0.053445827182686395
3696,380701,3.729923947001441,0.053445827182686395
2830,45757711,3.729923947001441,0.053445827182686395
4235,4057087,3.729923947001441,0.053445827182686395
881,4120275,3.72369925623607,0.05364539595143153
1639,30978,3.716341247861018,0.053882318277165595
3804,441233,3.716341247861018,0.053882318277165595
1794,4155029,3.716341247861018,0.053882318277165595
3594,137813,3.7041900261390284,0.05427600859716448
1122,4125590,3.69378687692401,0.05461548463988079
347,257012,3.6905315198954174,0.05472217529559166
619,4112026,3.690110388249292,0.05473599353975161
1240,42537304,3.683571744801101,0.0549510158329273
1433,200765,3.683401760527199,0.05495661766736322
150,40481101,3.647475574115126,0.05615426414502988
459,40483287,3.627985179051791,0.05681555937952685
1942,4042836,3.6262464836663955,0.05687495230038551
2954,377556,3.6231937425607628,0.05697939182944416
1960,192953,3.599098305958723,0.057810919355486934
164,316139,3.5984576423155943,0.05783320359991261
2841,4162994,3.5944729315654405,0.05797200905843167
4961,40483183,3.5944729315654405,0.05797200905843167
374,4057044,3.592681406294035,0.05803453124750549
415,45757320,3.5915164694450756,0.05807522464411351
2538,440058,3.5877463617612113,0.05820712939839559
618,437828,3.5877463617612113,0.05820712939839559
1969,444191,3.5844217996825396,0.05832370994956961
343,136773,3.5833684324403876,0.05836069952114826
704,435524,3.569914278639744,0.058835348360791594
2571,439278,3.5694849358015044,0.05885056252270374
1394,4245842,3.5620557980883234,0.05911448418660357
977,4330878,3.560156689704594,0.05918215213121404
439,46273641,3.5590591929720716,0.05922129504801541
2963,4111711,3.5533142686747885,0.05942664103938652
2426,4307254,3.5491209609498737,0.059577004112450656
2606,437262,3.5418297809657027,0.05983941441821943
1227,194081,3.5394991725927785,0.05992355228627677
2657,200528,3.5386705843991195,0.059953495665198246
22,23325,3.5309355670890312,0.06023379140516145
987,43530691,3.527580789554935,0.06035579243395663
568,4053598,3.527580789554935,0.06035579243395663
4883,4045749,3.527580789554935,0.06035579243395663
6047,441246,3.527580789554935,0.06035579243395663
5259,4062098,3.527580789554935,0.06035579243395663
4788,4291143,3.527580789554935,0.06035579243395663
613,4216083,3.52638235941404,0.06039943867909012
1328,40482507,3.5247557043373963,0.06045873440101585
4384,4031941,3.5181557803294456,0.060699954694591246
3519,439842,3.5181557803294456,0.060699954694591246
4055,4133009,3.5181557803294456,0.060699954694591246
