,condition_concept_id,n_people
9692,197154,2
9693,4318104,2
9694,46270485,2
9695,435843,2
9696,44783946,2
9697,4295722,2
9698,4113821,2
9699,197107,2
9700,4117413,2
9701,40487455,2
9702,372616,2
9703,40486465,2
9704,45757653,2
9705,36715772,2
9706,440897,2
9707,444027,2
9708,46270474,2
9709,4002672,2
9710,4052218,2
9711,432810,2
9712,4137955,2
9713,321074,2
9714,4034439,2
9715,72857,2
9716,4151846,2
9717,261738,2
9718,4048738,2
9719,40484951,2
9720,37310605,2
9721,4028805,2
9722,4228533,2
9723,4058627,2
9724,46269861,2
9725,200524,2
9726,4001445,2
9727,4250160,2
9728,45766944,2
9729,4164432,2
9730,442301,2
9731,4316887,2
9732,438306,2
9733,433337,2
9734,440892,2
9735,45766786,2
9736,40489979,2
9737,80340,2
9738,4190298,2
9739,433385,2
9740,4059124,2
9741,4097560,2
9742,4146093,2
9743,4211992,2
9744,37017494,2
9745,40482937,2
9746,443732,2
9747,433985,2
9748,45770876,2
9749,4087897,2
9750,36715601,2
9751,4003466,2
9752,37209290,2
9753,196177,2
9754,45766838,2
9755,4091621,2
9756,45757756,2
9757,439164,2
9758,37018343,2
9759,45757380,2
9760,4090202,2
9761,37016350,2
9762,4083834,2
9763,4134875,2
9764,373970,2
9765,4093477,2
9766,4322708,2
9767,36715752,2
9768,433933,2
9769,4266230,2
9770,4097561,2
9771,374524,2
9772,40274208,2
9773,4316733,2
9774,4055899,2
9775,4107361,2
9776,4012102,2
9777,4098475,2
9778,133691,2
9779,4034608,2
9780,36685124,2
9781,436534,2
9782,198031,2
9783,4015650,2
9784,440158,2
9785,376974,2
9786,4035420,2
9787,4035606,2
9788,133861,2
9789,444254,2
9790,46270370,2
9791,4225731,2
9792,37018353,2
9793,36686264,2
9794,74185,2
9795,442134,2
9796,45757367,2
9797,4266323,2
9798,23034,2
9799,4071727,2
9800,140633,2
9801,36717166,2
9802,4110039,2
9803,441223,2
9804,45771410,2
9805,4058243,2
9806,4020145,2
9807,45763820,2
9808,435640,2
9809,3656988,2
9810,4118012,2
9811,4228331,2
9812,4132119,2
9813,43020473,2
9814,436551,2
9815,40493327,2
9816,4021397,2
9817,4009156,2
9818,435854,2
9819,4160371,2
9820,378763,2
9821,4222723,2
9822,45757260,2
9823,193587,2
9824,45757148,2
9825,4152998,2
9826,4286031,2
9827,4139421,2
9828,45757311,2
9829,444074,2
9830,137519,2
9831,46273426,2
9832,437397,2
9833,4059584,2
9834,43531008,2
9835,435641,2
9836,433542,2
9837,4101289,2
9838,132771,2
9839,4093636,2
9840,441786,2
9841,373408,2
9842,4012450,2
9843,36717171,2
9844,4165352,2
9845,200907,2
9846,443542,2
9847,434089,2
9848,4307213,2
9849,4105005,2
9850,196515,2
9851,435353,2
9852,433869,2
9853,437342,2
9854,194100,2
9855,4109612,2
9856,46270418,2
9857,4319903,2
9858,46270479,2
9859,4230065,2
9860,434241,2
9861,4196950,2
9862,443381,2
9863,45757361,2
9864,441293,2
9865,4220454,2
9866,4345688,2
9867,4338871,2
9868,4048286,2
9869,436283,2
9870,434670,2
9871,4059454,2
9872,439788,2
9873,437215,2
9874,37018878,2
9875,45757153,2
9876,442634,2
9877,36684824,2
9878,4051440,2
9879,438373,2
9880,46270466,2
9881,377439,2
9882,4047787,2
9883,4003194,2
9884,37117754,2
9885,80197,2
9886,437110,2
9887,4323827,2
9888,4250767,2
9889,255477,2
9890,4289321,2
9891,4300186,2
9892,4164920,2
9893,27438,2
9894,4151082,2
9895,4095867,2
9896,4080755,2
9897,4181404,2
9898,36715753,2
9899,46269928,2
9900,4009753,2
9901,4110127,2
9902,80165,2
9903,4277276,2
9904,37018339,2
9905,45766777,2
9906,4056590,2
9907,433048,2
9908,4087749,2
9909,4030056,2
9910,4051334,2
9911,432498,2
9912,135984,2
9913,4067885,2
9914,4093637,2
9915,437794,2
9916,45771431,2
9917,4172063,2
9918,45773195,2
9919,37207707,2
9920,4234994,2
9921,46270450,2
9922,4059704,2
9923,4054060,2
9924,432920,2
9925,255059,2
9926,4016356,2
9927,4260963,2
9928,46270444,2
9929,441497,2
9930,195749,2
9931,141084,2
9932,4180066,2
9933,4084487,2
9934,4003808,2
9935,37108605,2
9936,4144977,2
9937,4135077,2
9938,4032314,2
9939,760748,2
9940,193312,2
9941,436342,2
9942,434228,2
9943,439977,2
9944,4241778,2
9945,437398,2
9946,45770922,2
9947,4172436,2
9948,138351,2
9949,438359,2
9950,4242238,2
9951,4149913,2
9952,4341658,2
9953,4274955,2
9954,42534835,2
9955,4302582,2
9956,4275434,2
9957,373771,2
9958,4016837,2
9959,4157514,2
9960,4338901,2
9961,200132,2
9962,441512,2
9963,442324,2
9964,4009443,2
9965,440022,2
9966,4001666,2
9967,3657055,2
9968,434899,2
9969,444187,2
9970,4114353,2
9971,4312053,2
9972,432432,2
9973,438792,2
9974,141777,2
9975,4153217,2
9976,37311514,2
9977,437985,2
9978,440518,2
9979,4053128,2
9980,36686263,2
9981,4308623,2
9982,4236624,2
9983,4173334,2
9984,4339410,2
9985,197776,2
9986,432467,2
9987,4153869,2
9988,4061157,2
9989,4133327,2
9990,443540,2
9991,432975,2
9992,45766943,2
9993,4116007,2
9994,4111370,2
9995,135745,2
9996,4227135,2
9997,134879,2
9998,4287416,2
9999,4057322,2
10000,79914,2
10001,4108219,2
10002,4070569,2
10003,37016152,2
10004,4091642,2
10005,42537517,2
10006,4302744,2
10007,4184133,2
10008,4097018,2
10009,4157488,2
10010,4159152,2
10011,45773541,2
10012,46269850,2
10013,4005592,2
10014,4078216,2
10015,4210628,2
10016,4015718,2
10017,4045978,2
10018,195872,2
10019,4059109,2
10020,433702,2
10021,37310596,2
10022,72693,2
10023,40492403,2
10024,4338362,2
10025,434302,2
10026,194702,2
10027,4073502,2
10028,45757129,2
10029,4053503,2
10030,4217892,2
10031,37395738,2
10032,132834,2
10033,437189,2
10034,4094976,2
10035,440207,2
10036,4249740,2
10037,4283690,2
10038,4062498,2
10039,4059457,2
10040,437434,2
10041,4030065,2
10042,4182691,2
10043,444096,2
10044,255362,2
10045,432873,2
10046,4151955,2
10047,4055774,2
10048,133511,2
10049,381576,2
10050,444229,2
10051,441950,2
10052,444400,2
10053,4008737,2
10054,4159810,2
10055,4338978,2
10056,4096917,2
10057,4093485,2
10058,140520,2
10059,4056595,2
10060,4019971,2
10061,36715638,2
10062,4160264,2
10063,374278,2
10064,4179913,2
10065,4071066,2
10066,135691,2
10067,37116495,1
10068,4151685,1
10069,45757356,1
10070,439128,1
10071,36716562,1
10072,45757270,1
10073,37207879,1
10074,4108470,1
10075,42709936,1
10076,4109797,1
10077,4266367,1
10078,4121274,1
10079,4111309,1
10080,440919,1
10081,433421,1
10082,4129710,1
10083,4111626,1
10084,432237,1
10085,4248725,1
10086,4309804,1
10087,434758,1
10088,436035,1
10089,437949,1
10090,436038,1
10091,318247,1
10092,440296,1
10093,46273473,1
10094,40486503,1
10095,196324,1
10096,375736,1
10097,433919,1
10098,433410,1
10099,4048281,1
10100,46273597,1
10101,194692,1
10102,24966,1
10103,43530868,1
10104,4047472,1
10105,436740,1
10106,433456,1
10107,374636,1
10108,381850,1
10109,4032870,1
10110,45766976,1
10111,36715648,1
10112,135765,1
10113,40482875,1
10114,4224176,1
10115,36716686,1
10116,4020303,1
10117,4313298,1
10118,4057924,1
10119,42536884,1
10120,201779,1
10121,194268,1
10122,4112676,1
10123,437777,1
10124,3655640,1
10125,4277596,1
10126,4314372,1
10127,4103235,1
10128,439773,1
10129,4079858,1
10130,75617,1
10131,4053583,1
10132,4187514,1
10133,434951,1
10134,443523,1
10135,372550,1
10136,4145158,1
10137,378953,1
10138,194287,1
10139,4068113,1
10140,4056475,1
10141,45757216,1
10142,4321833,1
10143,45757751,1
10144,4162980,1
10145,45769899,1
10146,432716,1
10147,45757149,1
10148,45757665,1
10149,4009155,1
10150,256811,1
10151,4279639,1
10152,201613,1
10153,4160244,1
10154,141457,1
10155,37016211,1
10156,45757657,1
10157,4320826,1
10158,4134595,1
10159,37016216,1
10160,4223016,1
10161,45757206,1
10162,201388,1
10163,45757175,1
10164,133077,1
10165,141795,1
10166,4217493,1
10167,4156147,1
10168,441268,1
10169,4061847,1
10170,4089500,1
10171,4188224,1
10172,4269053,1
10173,432638,1
10174,4195452,1
10175,4297886,1
10176,201129,1
10177,192826,1
10178,192979,1
10179,46270459,1
10180,4141809,1
10181,4004776,1
10182,40484966,1
10183,4087419,1
10184,4020146,1
10185,435325,1
10186,438967,1
10187,441427,1
10188,36715690,1
10189,4314421,1
10190,4000610,1
10191,4094863,1
10192,4065737,1
10193,436039,1
10194,433823,1
10195,4306301,1
10196,4077901,1
10197,4181453,1
10198,444023,1
10199,442185,1
10200,196468,1
10201,436529,1
10202,4001144,1
10203,4028991,1
10204,4047630,1
10205,79102,1
10206,4130678,1
10207,4314427,1
10208,4178809,1
10209,4181302,1
10210,4062070,1
10211,81029,1
10212,4172869,1
10213,4102014,1
10214,45757327,1
10215,4155516,1
10216,759916,1
10217,4176270,1
10218,4310683,1
10219,435359,1
10220,441142,1
10221,4208857,1
10222,4002496,1
10223,4115548,1
10224,4216396,1
10225,4161344,1
10226,4311350,1
10227,4284557,1
10228,4148557,1
10229,439024,1
10230,4213372,1
10231,201798,1
10232,46269925,1
10233,4139254,1
10234,437732,1
10235,4056299,1
10236,439266,1
10237,45757258,1
10238,36715711,1
10239,4059455,1
10240,4187851,1
10241,27235,1
10242,4011623,1
10243,133710,1
10244,441761,1
10245,435980,1
10246,4153251,1
10247,45757159,1
10248,45757267,1
10249,40397365,1
10250,45757261,1
10251,4046242,1
10252,438364,1
10253,4331287,1
10254,4164551,1
10255,4029731,1
10256,45766641,1
10257,4168231,1
10258,4111361,1
10259,136898,1
10260,136599,1
10261,45757402,1
10262,4004477,1
10263,257375,1
10264,439093,1
10265,36715675,1
10266,4138300,1
10267,74373,1
10268,444105,1
10269,45766967,1
10270,37016217,1
10271,437787,1
10272,46274070,1
10273,45767095,1
10274,43020470,1
10275,37117192,1
10276,45757122,1
10277,4235585,1
10278,198381,1
10279,439772,1
10280,4271450,1
10281,256023,1
10282,4328432,1
10283,78238,1
10284,314432,1
10285,4154460,1
10286,438175,1
10287,42537310,1
10288,40483374,1
10289,40640002,1
10290,4007423,1
10291,4090105,1
10292,443956,1
10293,4264649,1
10294,4089921,1
10295,434744,1
10296,36716810,1
10297,4053403,1
10298,36717467,1
10299,43531007,1
10300,435188,1
10301,194797,1
10302,4244426,1
10303,4016089,1
10304,438153,1
10305,194598,1
10306,438552,1
10307,36716931,1
10308,29979,1
10309,4148451,1
10310,42709937,1
10311,37108614,1
10312,4089980,1
10313,436303,1
10314,200963,1
10315,45757257,1
10316,37312099,1
10317,45757259,1
10318,4307791,1
10319,4209722,1
10320,442273,1
10321,439350,1
10322,46269846,1
10323,4264169,1
10324,4004462,1
10325,4055901,1
10326,4345228,1
10327,258061,1
10328,319921,1
10329,45757688,1
10330,3654783,1
10331,439201,1
10332,4021465,1
10333,4162034,1
10334,4026127,1
10335,4050022,1
10336,42536563,1
10337,321212,1
10338,4119295,1
10339,4309021,1
10340,4142635,1
10341,4251327,1
10342,4276682,1
10343,194807,1
10344,4054872,1
10345,4096540,1
10346,440715,1
10347,439083,1
10348,441790,1
10349,4098626,1
10350,436903,1
10351,4029611,1
10352,4101118,1
10353,4046110,1
10354,45757246,1
10355,438038,1
10356,4301594,1
10357,45757740,1
10358,4065482,1
10359,4276193,1
10360,434178,1
10361,196735,1
10362,760747,1
10363,4109796,1
10364,442157,1
10365,4150516,1
10366,4056174,1
10367,37312673,1
10368,198212,1
10369,443888,1
10370,139202,1
10371,375241,1
10372,36715892,1
10373,4242401,1
10374,4245794,1
10375,198674,1
10376,440890,1
10377,4061852,1
10378,4050252,1
10379,45757111,1
10380,373476,1
10381,4282630,1
10382,45757789,1
10383,46273654,1
10384,4125659,1
10385,4097554,1
10386,4003674,1
10387,4065627,1
10388,4173577,1
10389,4048434,1
10390,4009040,1
10391,4118011,1
10392,139882,1
10393,46273639,1
10394,379023,1
10395,440359,1
10396,442162,1
10397,442612,1
10398,436031,1
10399,4034847,1
10400,4127201,1
10401,37016220,1
10402,435130,1
10403,36685024,1
10404,140581,1
10405,4117692,1
10406,434111,1
10407,4310083,1
10408,193174,1
10409,4102833,1
10410,443590,1
10411,765361,1
10412,4157219,1
10413,4173142,1
10414,4151678,1
10415,76771,1
10416,434624,1
10417,37397743,1
10418,46269864,1
10419,4336134,1
10420,381552,1
10421,45771437,1
10422,37206229,1
10423,45772066,1
10424,35625971,1
10425,4092830,1
10426,444196,1
10427,4062551,1
10428,81229,1
10429,46273528,1
10430,46269954,1
10431,4347416,1
10432,36715664,1
10433,4214869,1
10434,433229,1
10435,4149218,1
10436,4002625,1
10437,4129834,1
10438,4054753,1
10439,4200662,1
10440,4168853,1
10441,4058985,1
10442,4053156,1
10443,4095892,1
10444,4150816,1
10445,45757230,1
10446,434714,1
10447,37116490,1
10448,4095565,1
10449,37312675,1
10450,22426,1
10451,4156515,1
10452,4318411,1
10453,4047789,1
10454,4289615,1
10455,4241909,1
10456,443748,1
10457,199760,1
10458,4014454,1
10459,4090680,1
10460,193708,1
10461,4092851,1
10462,443724,1
10463,46270411,1
10464,436037,1
10465,37396153,1
10466,45766972,1
10467,80488,1
10468,42539234,1
10469,321307,1
10470,4058991,1
10471,36715666,1
10472,37019162,1
10473,438915,1
10474,45772095,1
10475,440924,1
10476,312846,1
10477,4001635,1
10478,4197271,1
10479,45773388,1
10480,4009714,1
10481,43530867,1
10482,4100107,1
10483,4042140,1
10484,4048685,1
10485,4301895,1
10486,4055326,1
10487,4108322,1
10488,4321384,1
10489,432452,1
10490,4106274,1
10491,44783257,1
10492,4169915,1
10493,4032847,1
10494,439149,1
10495,40568467,1
10496,37018896,1
10497,435604,1
10498,4147183,1
10499,201813,1
10500,4168845,1
10501,4272171,1
10502,46269813,1
10503,4100102,1
10504,435416,1
10505,4059858,1
10506,4221399,1
10507,4103387,1
10508,4159647,1
10509,81148,1
10510,4107358,1
10511,4289543,1
10512,194109,1
10513,4174577,1
10514,4232793,1
10515,4127128,1
10516,4003839,1
10517,4009453,1
10518,40484944,1
10519,37397429,1
10520,4032474,1
10521,442180,1
10522,374353,1
10523,198019,1
10524,198568,1
10525,4095112,1
10526,4035299,1
10527,436477,1
10528,439994,1
10529,4199244,1
10530,320646,1
10531,36716598,1
10532,373684,1
10533,433233,1
10534,4345598,1
10535,438362,1
10536,4056446,1
10537,4220203,1
10538,73616,1
10539,197493,1
10540,4048277,1
10541,45757094,1
10542,198131,1
10543,46270358,1
10544,4009170,1
10545,4336976,1
10546,4048927,1
10547,442041,1
10548,193142,1
10549,4330086,1
10550,4151867,1
10551,4234275,1
10552,440198,1
10553,258554,1
10554,4143196,1
10555,4284414,1
10556,442169,1
10557,132575,1
10558,4020311,1
10559,4049044,1
10560,4174308,1
10561,4286801,1
10562,4048139,1
10563,4056472,1
10564,4194640,1
10565,4175555,1
10566,381871,1
10567,136655,1
10568,45770927,1
10569,435902,1
10570,433099,1
10571,4098746,1
10572,443960,1
10573,444126,1
10574,46269858,1
10575,4043403,1
10576,46273541,1
10577,4001335,1
10578,4326568,1
10579,45770827,1
10580,438808,1
10581,434299,1
10582,4071745,1
10583,4007429,1
10584,4083555,1
10585,4338242,1
10586,36715735,1
10587,35609009,1
10588,76467,1
10589,436209,1
10590,40486058,1
10591,4267437,1
10592,4130068,1
10593,4068234,1
10594,4265896,1
10595,376980,1
10596,440010,1
10597,4207372,1
10598,23137,1
10599,4143292,1
10600,79126,1
10601,78650,1
10602,4261471,1
10603,4001336,1
10604,46269909,1
10605,43020468,1
10606,434256,1
10607,4097284,1
10608,4087441,1
10609,45757250,1
10610,25568,1
10611,4080396,1
10612,432511,1
10613,37310612,1
10614,43021197,1
10615,440636,1
10616,436624,1
10617,135759,1
10618,314600,1
10619,4166139,1
10620,436066,1
10621,4160957,1
10622,4087745,1
10623,37111382,1
10624,441455,1
10625,36715792,1
10626,4184002,1
10627,760798,1
10628,4301491,1
10629,381789,1
10630,35626068,1
10631,436636,1
10632,4058528,1
10633,4313730,1
10634,440864,1
10635,4095360,1
10636,443113,1
10637,435433,1
10638,436526,1
10639,437161,1
10640,4117700,1
10641,4049045,1
10642,198254,1
10643,4019718,1
10644,441329,1
10645,4218298,1
10646,46274072,1
10647,4243363,1
10648,258564,1
10649,4048460,1
10650,4030374,1
10651,4314247,1
10652,442255,1
10653,45766837,1
10654,4003179,1
10655,46273424,1
10656,37119224,1
10657,4028941,1
10658,4151883,1
10659,37110837,1
10660,194419,1
10661,79146,1
10662,4110510,1
10663,4241786,1
10664,4132494,1
10665,440199,1
10666,4009749,1
10667,254561,1
10668,436742,1
10669,36717610,1
10670,444125,1
10671,45757245,1
10672,46284319,1
10673,315467,1
10674,4058403,1
10675,4092994,1
10676,443519,1
10677,37116972,1
10678,436875,1
10679,443715,1
10680,434678,1
10681,45757749,1
10682,4219277,1
10683,437491,1
10684,434273,1
10685,438310,1
10686,4297284,1
10687,4149451,1
10688,443583,1
10689,195460,1
10690,4115068,1
10691,4337688,1
10692,4115360,1
10693,36716727,1
10694,436007,1
10695,4157200,1
10696,46269869,1
10697,4217694,1
10698,4216037,1
10699,4002343,1
10700,4159913,1
10701,4007090,1
10702,4030259,1
10703,36716932,1
10704,192268,1
10705,440298,1
10706,45772117,1
10707,4188545,1
10708,257370,1
10709,4142037,1
10710,4242275,1
10711,4159298,1
10712,43530650,1
10713,198488,1
10714,194873,1
10715,4197573,1
10716,432244,1
10717,4259147,1
10718,199925,1
10719,4105341,1
10720,4033023,1
10721,4031037,1
10722,313980,1
10723,4187370,1
10724,46273467,1
10725,4100976,1
10726,4080398,1
10727,77984,1
10728,200455,1
10729,4276529,1
10730,4253797,1
10731,441012,1
10732,46269867,1
10733,4297795,1
10734,40491897,1
10735,36715612,1
10736,4063038,1
10737,4171911,1
10738,4060296,1
10739,45766787,1
10740,4135750,1
10741,435653,1
10742,4056894,1
10743,4069184,1
10744,4151511,1
10745,4106356,1
10746,442336,1
10747,37397649,1
10748,138296,1
10749,4135747,1
10750,45757273,1
10751,4150193,1
10752,434921,1
10753,373497,1
10754,46270408,1
10755,199959,1
10756,4070226,1
10757,4004457,1
10758,317576,1
10759,4065747,1
10760,140958,1
10761,435203,1
10762,4111368,1
10763,435076,1
10764,440532,1
10765,373870,1
10766,313867,1
10767,4307214,1
10768,4060295,1
10769,4331292,1
10770,438903,1
10771,760800,1
10772,434580,1
10773,4057935,1
10774,3662175,1
10775,258333,1
10776,133779,1
10777,4049152,1
10778,36715667,1
10779,44784364,1
10780,4284263,1
10781,441311,1
10782,36717342,1
10783,433330,1
10784,438353,1
10785,136530,1
10786,4134142,1
10787,4251491,1
10788,4117098,1
10789,439205,1
10790,45757249,1
10791,4214984,1
10792,441739,1
10793,4152966,1
10794,198085,1
10795,4230221,1
10796,4056933,1
10797,4032450,1
10798,4279548,1
10799,75040,1
10800,4251487,1
10801,4059121,1
10802,4084970,1
10803,443221,1
10804,45770929,1
10805,444124,1
10806,37018346,1
10807,132832,1
10808,4150456,1
10809,439129,1
10810,4071866,1
10811,434821,1
10812,4147414,1
10813,433100,1
10814,195877,1
10815,46269919,1
10816,4114198,1
10817,4179996,1
10818,4156770,1
10819,198103,1
10820,37310603,1
10821,434880,1
10822,74182,1
10823,442559,1
10824,4268615,1
10825,4020582,1
10826,199891,1
10827,4178934,1
10828,4051297,1
10829,4166131,1
10830,4318859,1
10831,441919,1
10832,3662172,1
10833,439223,1
10834,4315153,1
10835,4071589,1
10836,36716521,1
10837,443252,1
10838,4162322,1
10839,198687,1
10840,439738,1
10841,4062552,1
